"ExpName"	"Trial"	"Stay"	"PrReward"	"PrTransition"	"RT1"	"RT2"	"level1_choice"	"level2_choice"	"reward"	"transition"	"Time"	"subjID"
"InstructionMarkovVideoG"	148	1	-1	1	0.343525	1.440145	2	1	1	0	1	35
"InstructionMarkovVideoG"	149	1	1	-1	0.343815	0.50745	2	4	0	1	1	35
"InstructionMarkovVideoG"	150	1	-1	1	0.421815	0.861745	2	4	1	1	1	35
"InstructionMarkovVideoG"	151	1	1	1	1.31415	0.50317	2	4	1	1	1	35
"InstructionMarkovVideoG"	152	1	1	1	0.545375	0.532905	2	4	1	1	1	35
"InstructionMarkovVideoG"	153	1	1	1	0.49385	0.62727	2	4	0	1	1	35
"InstructionMarkovVideoG"	154	1	-1	1	0.72861	0.900815	2	3	1	1	1	35
"InstructionMarkovVideoG"	156	1	-1	-1	0.527615	0.875525	1	4	1	0	1	35
"InstructionMarkovVideoG"	157	1	1	-1	0.343625	1.003085	1	4	1	0	1	35
"InstructionMarkovVideoG"	158	1	1	-1	0.337095	1.220295	1	1	1	1	1	35
"InstructionMarkovVideoG"	159	1	1	1	0.514435	1.318925	1	2	0	1	1	35
"InstructionMarkovVideoG"	160	1	-1	1	0.353035	1.491655	1	3	1	0	1	35
"InstructionMarkovVideoG"	161	1	1	-1	0.400065	0.983565	1	1	1	1	1	35
"InstructionMarkovVideoG"	162	1	1	1	0.4631	0.414575	1	2	1	1	1	35
"InstructionMarkovVideoG"	163	1	1	1	1.162955	1.398005	1	1	0	1	1	35
"InstructionMarkovVideoG"	164	1	-1	1	0.42857	0.588415	1	2	0	1	1	35
"InstructionMarkovVideoG"	165	1	-1	1	0.331595	0.38334	1	1	0	1	1	35
"InstructionMarkovVideoG"	166	1	-1	1	0.39038	0.92781	1	2	1	1	1	35
"InstructionMarkovVideoG"	167	0	1	1	0.337965	0.573155	2	3	1	1	1	35
"InstructionMarkovVideoG"	168	1	1	1	0.404575	0.605175	2	4	0	1	1	35
"InstructionMarkovVideoG"	169	0	-1	1	0.411595	0.87633	1	3	0	0	1	35
"InstructionMarkovVideoG"	170	0	-1	-1	0.36812	0.51426	2	3	0	1	1	35
"InstructionMarkovVideoG"	171	1	-1	1	0.323735	0.383345	2	2	1	0	1	35
"InstructionMarkovVideoG"	172	0	1	-1	0.326485	0.394385	1	1	0	1	1	35
"InstructionMarkovVideoG"	173	0	-1	1	0.33733	1.4927	2	1	0	0	1	35
"InstructionMarkovVideoG"	174	0	-1	-1	0.44818	0.58358	1	1	1	1	1	35
"InstructionMarkovVideoG"	175	0	1	1	0.40026	0.686685	2	3	0	1	1	35
"InstructionMarkovVideoG"	176	0	-1	1	0.35397	0.97249	1	4	0	0	1	35
"InstructionMarkovVideoG"	177	1	-1	-1	1.18833	0.80581	1	1	1	1	1	35
"InstructionMarkovVideoG"	178	0	1	1	0.333405	0.768055	2	3	0	1	1	35
"InstructionMarkovVideoG"	179	0	-1	1	1.11143	0.85232	1	4	0	0	1	35
"InstructionMarkovVideoG"	180	0	-1	-1	0.63346	1.2241	2	1	1	0	1	35
"InstructionMarkovVideoG"	181	1	1	-1	0.36692	0.680945	2	4	1	1	1	35
"InstructionMarkovVideoG"	182	1	1	1	1.25145	0.626185	2	4	0	1	1	35
"InstructionMarkovVideoG"	183	0	-1	1	0.47978	0.781535	1	1	1	1	1	35
"InstructionMarkovVideoG"	184	0	1	1	0.62879	1.10923	2	1	0	0	1	35
"InstructionMarkovVideoG"	185	1	-1	-1	0.4005	0.4974	2	4	0	1	1	35
"InstructionMarkovVideoG"	186	0	-1	1	0.354445	0.604785	1	1	1	1	1	35
"InstructionMarkovVideoG"	188	0	-1	-1	0.35796	0.81568	1	4	1	0	1	35
"InstructionMarkovVideoG"	189	1	1	-1	0.357845	0.520575	1	3	1	0	1	35
"InstructionMarkovVideoG"	190	0	1	-1	0.57824	0.643985	2	4	0	1	1	35
"InstructionMarkovVideoG"	191	0	-1	1	0.40964	0.56973	1	1	0	1	1	35
"InstructionMarkovVideoG"	192	0	-1	1	0.47361	1.66384	2	3	1	1	1	35
"InstructionMarkovVideoG"	194	1	1	-1	0.383805	1.48795	1	4	0	0	1	35
"InstructionMarkovVideoG"	196	1	1	1	0.636075	0.6195	1	2	0	1	1	35
"InstructionMarkovVideoG"	197	1	-1	1	0.36133	0.30823	1	1	0	1	1	35
"InstructionMarkovVideoG"	198	0	-1	1	1.014065	1.015165	2	1	1	0	1	35
"InstructionMarkovVideoG"	199	1	1	-1	0.524915	1.856715	2	4	1	1	1	35
"InstructionMarkovVideoG"	12	1	-1	-1	0.440445	0.508435	1	1	1	1	1	45
"InstructionMarkovVideoG"	13	1	1	1	0.53582	0.44159	1	1	0	1	1	45
"InstructionMarkovVideoG"	14	1	-1	1	0.512865	0.542625	1	1	1	1	1	45
"InstructionMarkovVideoG"	15	1	1	1	0.452025	0.83174	1	4	1	0	1	45
"InstructionMarkovVideoG"	16	1	1	-1	0.451295	0.59557	1	1	0	1	1	45
"InstructionMarkovVideoG"	17	0	-1	1	0.742575	0.765575	2	1	0	0	1	45
"InstructionMarkovVideoG"	18	1	-1	-1	0.57851	0.47491	2	4	1	1	1	45
"InstructionMarkovVideoG"	19	1	1	1	0.603705	0.543825	2	4	0	1	1	45
"InstructionMarkovVideoG"	20	1	-1	1	0.593915	0.39291	2	4	1	1	1	45
"InstructionMarkovVideoG"	21	1	1	1	0.5374	0.580265	2	4	0	1	1	45
"InstructionMarkovVideoG"	22	1	-1	1	0.471685	0.49184	2	3	0	1	1	45
"InstructionMarkovVideoG"	23	1	-1	1	0.59935	0.53917	2	3	1	1	1	45
"InstructionMarkovVideoG"	24	1	1	1	0.63344	0.52415	2	3	1	1	1	45
"InstructionMarkovVideoG"	25	1	1	1	0.595055	1.087345	2	1	0	0	1	45
"InstructionMarkovVideoG"	26	1	-1	-1	0.42502	0.50614	2	3	1	1	1	45
"InstructionMarkovVideoG"	27	1	1	1	0.506185	0.656105	2	3	1	1	1	45
"InstructionMarkovVideoG"	28	1	1	1	0.49494	0.634745	2	3	0	1	1	45
"InstructionMarkovVideoG"	29	1	-1	1	0.526295	0.412445	2	3	0	1	1	45
"InstructionMarkovVideoG"	30	0	-1	1	0.90583	0.375895	1	3	0	0	1	45
"InstructionMarkovVideoG"	31	1	-1	-1	0.71056	0.37019	1	1	0	1	1	45
"InstructionMarkovVideoG"	32	1	-1	1	0.833445	0.47709	1	2	1	1	1	45
"InstructionMarkovVideoG"	34	1	1	-1	0.533895	0.483805	1	2	0	1	1	45
"InstructionMarkovVideoG"	35	0	-1	1	0.536425	0.48513	2	3	1	1	1	45
"InstructionMarkovVideoG"	36	1	1	1	0.72222	0.469145	2	3	0	1	1	45
"InstructionMarkovVideoG"	37	1	-1	1	0.395555	0.401475	2	3	0	1	1	45
"InstructionMarkovVideoG"	38	1	-1	1	0.451075	0.368685	2	1	0	0	1	45
"InstructionMarkovVideoG"	39	1	-1	-1	0.40197	0.375285	2	3	1	1	1	45
"InstructionMarkovVideoG"	40	1	1	1	0.689075	0.53494	2	3	1	1	1	45
"InstructionMarkovVideoG"	41	1	1	1	0.650985	0.573085	2	3	0	1	1	45
"InstructionMarkovVideoG"	42	1	-1	1	0.419675	0.625215	2	3	1	1	1	45
"InstructionMarkovVideoG"	43	1	1	1	0.618195	0.770485	2	2	1	0	1	45
"InstructionMarkovVideoG"	44	1	1	-1	0.60258	0.90806	2	2	0	0	1	45
"InstructionMarkovVideoG"	45	1	-1	-1	0.625455	0.41209	2	3	0	1	1	45
"InstructionMarkovVideoG"	46	1	-1	1	0.50931	0.968955	2	2	1	0	1	45
"InstructionMarkovVideoG"	47	0	1	-1	0.669355	0.46117	1	2	0	1	1	45
"InstructionMarkovVideoG"	48	1	-1	1	0.43793	0.483215	1	2	1	1	1	45
"InstructionMarkovVideoG"	49	1	1	1	0.48458	1.144065	1	3	0	0	1	45
"InstructionMarkovVideoG"	50	1	-1	-1	0.572115	0.363515	1	2	1	1	1	45
"InstructionMarkovVideoG"	51	1	1	1	0.419585	0.56397	1	2	0	1	1	45
"InstructionMarkovVideoG"	52	1	-1	1	1.90878	0.349975	1	1	0	1	1	45
"InstructionMarkovVideoG"	53	1	-1	1	0.293375	0.426465	1	1	0	1	1	45
"InstructionMarkovVideoG"	54	0	-1	1	0.66852	0.42653	2	3	0	1	1	45
"InstructionMarkovVideoG"	55	1	-1	1	0.32182	0.470375	2	4	0	1	1	45
"InstructionMarkovVideoG"	56	1	-1	1	0.3889	0.58391	2	3	0	1	1	45
"InstructionMarkovVideoG"	57	1	-1	1	0.457745	0.36659	2	1	1	0	1	45
"InstructionMarkovVideoG"	58	0	1	-1	0.741395	0.48273	1	1	0	1	1	45
"InstructionMarkovVideoG"	59	1	-1	1	0.409325	0.393195	1	1	0	1	1	45
"InstructionMarkovVideoG"	60	1	-1	1	0.43396	0.36022	1	2	0	1	1	45
"InstructionMarkovVideoG"	61	1	-1	1	0.495365	0.77731	1	2	1	1	1	45
"InstructionMarkovVideoG"	62	1	1	1	0.40197	0.483925	1	2	0	1	1	45
"InstructionMarkovVideoG"	63	1	-1	1	1.333145	0.44674	1	1	1	1	1	45
"InstructionMarkovVideoG"	64	1	1	1	0.409115	0.43011	1	1	1	1	1	45
"InstructionMarkovVideoG"	65	1	1	1	0.33628	0.428115	1	1	1	1	1	45
"InstructionMarkovVideoG"	66	1	1	1	0.394075	1.60878	1	3	0	0	1	45
"InstructionMarkovVideoG"	67	1	-1	-1	0.34	0.524995	1	1	1	1	1	45
"InstructionMarkovVideoG"	68	1	1	1	0.373125	0.492745	1	1	1	1	1	45
"InstructionMarkovVideoG"	69	1	1	1	0.27693	0.63566	1	1	1	1	1	45
"InstructionMarkovVideoG"	70	1	1	1	0.48418	0.41054	1	1	1	1	1	45
"InstructionMarkovVideoG"	71	1	1	1	0.39452	0.982605	1	4	0	0	1	45
"InstructionMarkovVideoG"	72	1	-1	-1	0.38512	0.44033	1	1	0	1	1	45
"InstructionMarkovVideoG"	73	1	-1	1	0.38623	0.406845	1	1	1	1	1	45
"InstructionMarkovVideoG"	74	1	1	1	0.386595	1.39121	1	3	1	0	1	45
"InstructionMarkovVideoG"	75	1	1	-1	0.40643	0.49676	1	1	0	1	1	45
"InstructionMarkovVideoG"	76	1	-1	1	0.340315	0.46192	1	1	0	1	1	45
"InstructionMarkovVideoG"	77	1	-1	1	0.31999	1.207305	1	3	0	0	1	45
"InstructionMarkovVideoG"	78	1	-1	-1	0.35594	0.40249	1	1	1	1	1	45
"InstructionMarkovVideoG"	79	1	1	1	0.46704	0.47539	1	1	0	1	1	45
"InstructionMarkovVideoG"	80	1	-1	1	0.38464	0.3927	1	2	0	1	1	45
"InstructionMarkovVideoG"	81	1	-1	1	0.30278	0.482125	1	2	1	1	1	45
"InstructionMarkovVideoG"	82	1	1	1	0.48622	0.4208	1	2	1	1	1	45
"InstructionMarkovVideoG"	83	1	1	1	0.61003	0.48232	1	2	1	1	1	45
"InstructionMarkovVideoG"	84	1	1	1	0.358285	0.549765	1	2	1	1	1	45
"InstructionMarkovVideoG"	85	1	1	1	0.35092	0.427745	1	2	0	1	1	45
"InstructionMarkovVideoG"	86	1	-1	1	0.32607	0.350545	1	4	1	0	1	45
"InstructionMarkovVideoG"	87	0	1	-1	0.350655	0.448235	2	4	0	1	1	45
"InstructionMarkovVideoG"	88	1	-1	1	0.362435	0.45492	2	4	0	1	1	45
"InstructionMarkovVideoG"	89	1	-1	1	0.556465	0.38603	2	3	1	1	1	45
"InstructionMarkovVideoG"	90	1	1	1	0.47116	0.455095	2	3	1	1	1	45
"InstructionMarkovVideoG"	91	1	1	1	0.537725	0.38412	2	3	1	1	1	45
"InstructionMarkovVideoG"	92	1	1	1	0.408575	0.534135	2	3	1	1	1	45
"InstructionMarkovVideoG"	94	1	-1	-1	0.33691	0.49306	2	3	0	1	1	45
"InstructionMarkovVideoG"	95	1	-1	1	0.700995	0.344105	2	3	0	1	1	45
"InstructionMarkovVideoG"	96	1	-1	1	0.387	0.45083	2	4	0	1	1	45
"InstructionMarkovVideoG"	97	1	-1	1	0.3344	0.37736	2	4	0	1	1	45
"InstructionMarkovVideoG"	98	1	-1	1	0.30556	0.46812	2	4	0	1	1	45
"InstructionMarkovVideoG"	99	1	-1	1	0.47782	0.34906	2	3	0	1	1	45
"InstructionMarkovVideoG"	100	0	-1	1	0.76688	0.33992	1	1	1	1	1	45
"InstructionMarkovVideoG"	101	1	1	1	0.355755	0.40509	1	3	1	0	1	45
"InstructionMarkovVideoG"	102	1	1	-1	0.40187	0.50266	1	1	1	1	1	45
"InstructionMarkovVideoG"	103	1	1	1	0.69279	0.47427	1	3	0	0	1	45
"InstructionMarkovVideoG"	104	1	-1	-1	0.51132	0.44543	1	1	0	1	1	45
"InstructionMarkovVideoG"	105	1	-1	1	0.4259	0.69161	1	4	0	0	1	45
"InstructionMarkovVideoG"	106	1	-1	-1	0.372685	0.53513	1	1	0	1	1	45
"InstructionMarkovVideoG"	107	1	-1	1	0.41788	0.510745	1	2	0	1	1	45
"InstructionMarkovVideoG"	108	1	-1	1	0.411615	1.023145	1	3	0	0	1	45
"InstructionMarkovVideoG"	109	1	-1	-1	0.32541	0.396425	1	2	0	1	1	45
"InstructionMarkovVideoG"	110	1	-1	1	0.510255	0.4499	1	1	0	1	1	45
"InstructionMarkovVideoG"	111	0	-1	1	0.406955	0.30124	2	4	0	1	1	45
"InstructionMarkovVideoG"	112	1	-1	1	0.43542	0.585905	2	4	1	1	1	45
"InstructionMarkovVideoG"	113	1	1	1	0.318815	0.80696	2	1	0	0	1	45
"InstructionMarkovVideoG"	114	1	-1	-1	0.59471	0.3783	2	4	0	1	1	45
"InstructionMarkovVideoG"	115	1	-1	1	0.45909	1.037715	2	2	1	0	1	45
"InstructionMarkovVideoG"	116	0	1	-1	0.502585	0.435145	1	2	1	1	1	45
"InstructionMarkovVideoG"	117	1	1	1	0.343015	0.53898	1	2	0	1	1	45
"InstructionMarkovVideoG"	118	1	-1	1	0.366455	0.35399	1	4	1	0	1	45
"InstructionMarkovVideoG"	119	0	1	-1	0.90123	0.40243	2	4	0	1	1	45
"InstructionMarkovVideoG"	120	1	-1	1	0.8437	0.469235	2	4	1	1	1	45
"InstructionMarkovVideoG"	121	1	1	1	0.353925	0.42343	2	4	1	1	1	45
"InstructionMarkovVideoG"	122	1	1	1	0.318065	1.063125	2	1	1	0	1	45
"InstructionMarkovVideoG"	123	1	1	-1	0.967745	1.86921	2	4	1	1	1	45
"InstructionMarkovVideoG"	124	1	1	1	0.85584	0.48768	2	4	0	1	1	45
"InstructionMarkovVideoG"	125	1	-1	1	0.387295	0.495745	2	4	0	1	1	45
"InstructionMarkovVideoG"	126	1	-1	1	0.35079	0.903265	2	1	1	0	1	45
"InstructionMarkovVideoG"	127	0	1	-1	0.56808	0.43432	1	1	1	1	1	45
"InstructionMarkovVideoG"	128	1	1	1	0.457	0.389565	1	1	1	1	1	45
"InstructionMarkovVideoG"	129	1	1	1	0.45338	1.21827	1	3	1	0	1	45
"InstructionMarkovVideoG"	130	1	1	-1	0.45744	0.417755	1	1	1	1	1	45
"InstructionMarkovVideoG"	131	1	1	1	0.373335	0.785875	1	3	0	0	1	45
"InstructionMarkovVideoG"	132	1	-1	-1	0.418575	0.519545	1	3	0	0	1	45
"InstructionMarkovVideoG"	134	1	-1	-1	0.65662	0.80153	1	3	0	0	1	45
"InstructionMarkovVideoG"	135	0	-1	-1	0.63481	0.902305	2	3	1	1	1	45
"InstructionMarkovVideoG"	136	1	1	1	0.68434	0.506015	2	3	0	1	1	45
"InstructionMarkovVideoG"	137	1	-1	1	0.7018	1.135625	2	1	1	0	1	45
"InstructionMarkovVideoG"	138	0	1	-1	0.71597	1.056585	1	4	0	0	1	45
"InstructionMarkovVideoG"	139	1	-1	-1	0.40785	0.634925	1	3	0	0	1	45
"InstructionMarkovVideoG"	140	0	-1	-1	0.483895	0.685285	2	3	0	1	1	45
"InstructionMarkovVideoG"	141	0	-1	1	0.668455	0.52659	1	1	0	1	1	45
"InstructionMarkovVideoG"	142	1	-1	1	0.391695	0.802725	1	1	1	1	1	45
"InstructionMarkovVideoG"	143	1	1	1	0.51976	0.6394	1	1	1	1	1	45
"InstructionMarkovVideoG"	144	1	1	1	0.45182	1.004325	1	4	1	0	1	45
"InstructionMarkovVideoG"	145	1	1	-1	0.54979	0.5692	1	1	1	1	1	45
"InstructionMarkovVideoG"	146	1	1	1	0.711565	0.684985	1	1	0	1	1	45
"InstructionMarkovVideoG"	147	1	-1	1	0.55271	0.586385	1	4	0	0	1	45
"InstructionMarkovVideoG"	148	1	-1	-1	0.65739	0.605815	1	2	1	1	1	45
"InstructionMarkovVideoG"	149	1	1	1	0.45763	0.435945	1	2	0	1	1	45
"InstructionMarkovVideoG"	150	1	-1	1	0.364855	1.039695	1	3	1	0	1	45
"InstructionMarkovVideoG"	151	0	1	-1	0.647255	0.460645	2	3	0	1	1	45
"InstructionMarkovVideoG"	152	1	-1	1	0.37548	0.35337	2	1	1	0	1	45
"InstructionMarkovVideoG"	153	0	1	-1	0.58204	0.40362	1	1	1	1	1	45
"InstructionMarkovVideoG"	154	1	1	1	0.468035	0.44103	1	1	1	1	1	45
"InstructionMarkovVideoG"	155	1	1	1	0.37773	0.58046	1	1	0	1	1	45
"InstructionMarkovVideoG"	156	1	-1	1	0.421205	0.40208	1	1	1	1	1	45
"InstructionMarkovVideoG"	157	1	1	1	0.35111	0.469185	1	1	0	1	1	45
"InstructionMarkovVideoG"	158	1	-1	1	0.301915	0.40274	1	1	1	1	1	45
"InstructionMarkovVideoG"	159	1	1	1	0.3584	0.987695	1	4	0	0	1	45
"InstructionMarkovVideoG"	160	1	-1	-1	0.56805	0.40188	1	3	1	0	1	45
"InstructionMarkovVideoG"	161	1	1	-1	0.63328	0.568885	1	1	0	1	1	45
"InstructionMarkovVideoG"	162	0	-1	1	0.38428	0.374645	2	3	0	1	1	45
"InstructionMarkovVideoG"	163	1	-1	1	0.48815	0.39483	2	3	0	1	1	45
"InstructionMarkovVideoG"	164	0	-1	1	0.47036	0.30958	1	2	0	1	1	45
"InstructionMarkovVideoG"	165	1	-1	1	0.33859	0.568195	1	2	1	1	1	45
"InstructionMarkovVideoG"	166	1	1	1	0.341705	0.479295	1	2	0	1	1	45
"InstructionMarkovVideoG"	167	1	-1	1	0.285165	0.412345	1	2	0	1	1	45
"InstructionMarkovVideoG"	168	0	-1	1	0.317435	0.488315	2	3	1	1	1	45
"InstructionMarkovVideoG"	169	1	1	1	0.351795	0.598195	2	3	1	1	1	45
"InstructionMarkovVideoG"	170	1	1	1	0.30144	0.472535	2	3	1	1	1	45
"InstructionMarkovVideoG"	171	1	1	1	0.36805	0.52514	2	3	1	1	1	45
"InstructionMarkovVideoG"	172	1	1	1	0.34236	0.43542	2	3	1	1	1	45
"InstructionMarkovVideoG"	173	1	1	1	0.319045	0.419595	2	3	0	1	1	45
"InstructionMarkovVideoG"	174	1	-1	1	0.268935	0.35849	2	3	0	1	1	45
"InstructionMarkovVideoG"	175	1	-1	1	0.301115	0.38723	2	4	1	1	1	45
"InstructionMarkovVideoG"	176	1	1	1	0.42899	0.3765	2	4	1	1	1	45
"InstructionMarkovVideoG"	177	1	1	1	0.394855	0.402605	2	4	1	1	1	45
"InstructionMarkovVideoG"	178	1	1	1	0.350315	0.407075	2	4	1	1	1	45
"InstructionMarkovVideoG"	179	1	1	1	0.300325	0.395955	2	4	1	1	1	45
"InstructionMarkovVideoG"	180	1	1	1	0.370605	0.40553	2	4	0	1	1	45
"InstructionMarkovVideoG"	181	1	-1	1	0.292845	0.49199	2	4	0	1	1	45
"InstructionMarkovVideoG"	182	1	-1	1	0.40415	0.325575	2	3	1	1	1	45
"InstructionMarkovVideoG"	183	1	1	1	0.495605	0.42382	2	3	0	1	1	45
"InstructionMarkovVideoG"	184	1	-1	1	0.3185	0.42696	2	3	1	1	1	45
"InstructionMarkovVideoG"	185	1	1	1	0.368395	0.425335	2	3	1	1	1	45
"InstructionMarkovVideoG"	186	1	1	1	0.3236	0.638065	2	3	1	1	1	45
"InstructionMarkovVideoG"	187	1	1	1	0.336295	0.51872	2	3	0	1	1	45
"InstructionMarkovVideoG"	188	1	-1	1	0.28888	0.34649	2	3	1	1	1	45
"InstructionMarkovVideoG"	189	1	1	1	0.34299	0.429035	2	3	0	1	1	45
"InstructionMarkovVideoG"	190	1	-1	1	0.315845	0.366155	2	3	1	1	1	45
"InstructionMarkovVideoG"	191	1	1	1	0.443275	0.475245	2	3	1	1	1	45
"InstructionMarkovVideoG"	192	1	1	1	0.328665	0.362985	2	3	0	1	1	45
"InstructionMarkovVideoG"	193	0	-1	1	0.40332	0.368885	1	1	1	1	1	45
"InstructionMarkovVideoG"	194	1	1	1	0.305765	0.41855	1	1	0	1	1	45
"InstructionMarkovVideoG"	195	1	-1	1	0.30113	0.349595	1	3	1	0	1	45
"InstructionMarkovVideoG"	196	1	1	-1	0.3066	0.408325	1	1	0	1	1	45
"InstructionMarkovVideoG"	197	1	-1	1	0.326275	0.29219	1	2	0	1	1	45
"InstructionMarkovVideoG"	198	1	-1	1	0.340075	0.35238	1	2	1	1	1	45
"InstructionMarkovVideoG"	199	1	1	1	0.321225	0.47913	1	2	1	1	1	45
"InstructionMarkovVideoG"	200	1	1	1	0.30986	0.437055	1	4	0	0	1	45
"InstructionMarkovVideoG"	11	1	-1	1	0.4886	0.364035	2	4	1	1	1	57
"InstructionMarkovVideoG"	12	0	1	1	0.37153	0.35866	1	3	0	0	1	57
"InstructionMarkovVideoG"	13	0	-1	-1	1.03499	0.23286	2	3	1	1	1	57
"InstructionMarkovVideoG"	14	0	1	1	0.34047	0.330655	1	1	1	1	1	57
"InstructionMarkovVideoG"	15	1	1	1	0.319365	0.37268	1	3	1	0	1	57
"InstructionMarkovVideoG"	16	0	1	-1	0.53474	0.40198	2	4	0	1	1	57
"InstructionMarkovVideoG"	17	1	-1	1	0.6187	0.38147	2	3	1	1	1	57
"InstructionMarkovVideoG"	18	0	1	1	0.36109	0.45217	1	3	1	0	1	57
"InstructionMarkovVideoG"	19	1	1	-1	0.300865	0.45241	1	3	1	0	1	57
"InstructionMarkovVideoG"	20	1	1	-1	0.551075	0.40408	1	2	1	1	1	57
"InstructionMarkovVideoG"	21	0	1	1	1.169985	0.26429	2	3	1	1	1	57
"InstructionMarkovVideoG"	22	1	1	1	0.35131	1.13183	2	2	0	0	1	57
"InstructionMarkovVideoG"	23	0	-1	-1	0.217705	0.40001	1	2	0	1	1	57
"InstructionMarkovVideoG"	24	1	-1	1	0.434565	0.34821	1	1	1	1	1	57
"InstructionMarkovVideoG"	25	1	1	1	0.51575	0.265155	1	2	1	1	1	57
"InstructionMarkovVideoG"	27	1	-1	1	0.667675	0.79714	1	2	1	1	1	57
"InstructionMarkovVideoG"	28	0	1	1	0.634175	0.513995	2	3	0	1	1	57
"InstructionMarkovVideoG"	29	1	-1	1	0.526325	0.700525	2	3	1	1	1	57
"InstructionMarkovVideoG"	30	0	1	1	0.334785	0.48087	1	1	1	1	1	57
"InstructionMarkovVideoG"	31	1	1	1	0.42437	0.64715	1	1	1	1	1	57
"InstructionMarkovVideoG"	32	0	1	1	1.00104	0.77328	2	3	1	1	1	57
"InstructionMarkovVideoG"	33	1	1	1	0.4402	0.446635	2	4	0	1	1	57
"InstructionMarkovVideoG"	34	1	-1	1	0.37055	0.97006	2	2	1	0	1	57
"InstructionMarkovVideoG"	36	1	-1	-1	0.40154	0.75385	1	1	1	1	1	57
"InstructionMarkovVideoG"	37	1	1	1	1.568425	0.77206	1	1	1	1	1	57
"InstructionMarkovVideoG"	38	1	1	1	0.50838	0.75496	1	1	1	1	1	57
"InstructionMarkovVideoG"	39	1	1	1	0.717715	0.73031	1	1	1	1	1	57
"InstructionMarkovVideoG"	40	1	1	1	0.475555	0.650915	1	1	1	1	1	57
"InstructionMarkovVideoG"	41	1	1	1	0.441915	0.63455	1	1	1	1	1	57
"InstructionMarkovVideoG"	42	1	1	1	0.473795	0.763915	1	1	0	1	1	57
"InstructionMarkovVideoG"	43	1	-1	1	0.35121	0.896795	1	1	1	1	1	57
"InstructionMarkovVideoG"	44	1	1	1	0.98798	0.73181	1	1	1	1	1	57
"InstructionMarkovVideoG"	45	1	1	1	0.537315	1.064035	1	1	1	1	1	57
"InstructionMarkovVideoG"	46	1	1	1	0.334275	0.666135	1	1	0	1	1	57
"InstructionMarkovVideoG"	47	0	-1	1	1.068355	1.547585	2	4	1	1	1	57
"InstructionMarkovVideoG"	48	0	1	1	0.45172	0.6827	1	1	1	1	1	57
"InstructionMarkovVideoG"	49	1	1	1	0.38913	0.580665	1	1	1	1	1	57
"InstructionMarkovVideoG"	50	0	1	1	0.399815	1.73199	2	3	1	1	1	57
"InstructionMarkovVideoG"	51	0	1	1	0.350875	0.69728	1	3	0	0	1	57
"InstructionMarkovVideoG"	52	1	-1	-1	0.48664	0.65323	1	4	0	0	1	57
"InstructionMarkovVideoG"	53	1	-1	-1	0.483235	0.463775	1	1	0	1	1	57
"InstructionMarkovVideoG"	54	1	-1	1	0.28479	1.563355	1	4	0	0	1	57
"InstructionMarkovVideoG"	55	1	-1	-1	0.40126	0.713755	1	1	1	1	1	57
"InstructionMarkovVideoG"	56	1	1	1	0.36626	0.42081	1	1	1	1	1	57
"InstructionMarkovVideoG"	57	0	1	1	1.184545	1.352725	2	4	0	1	1	57
"InstructionMarkovVideoG"	58	0	-1	1	0.500925	0.38166	1	1	1	1	1	57
"InstructionMarkovVideoG"	59	1	1	1	0.305625	0.63262	1	1	1	1	1	57
"InstructionMarkovVideoG"	60	1	1	1	0.44212	1.384705	1	3	0	0	1	57
"InstructionMarkovVideoG"	61	1	-1	-1	0.41738	0.79731	1	1	0	1	1	57
"InstructionMarkovVideoG"	62	1	-1	1	0.719075	0.648625	1	1	0	1	1	57
"InstructionMarkovVideoG"	63	1	-1	1	0.36077	0.64864	1	1	0	1	1	57
"InstructionMarkovVideoG"	64	1	-1	1	0.34037	1.347655	1	3	1	0	1	57
"InstructionMarkovVideoG"	65	1	1	-1	0.94123	0.730905	1	4	0	0	1	57
"InstructionMarkovVideoG"	66	1	-1	-1	0.569445	0.42146	1	1	1	1	1	57
"InstructionMarkovVideoG"	67	1	1	1	0.623105	0.41359	1	1	0	1	1	57
"InstructionMarkovVideoG"	68	0	-1	1	0.66958	0.615635	2	3	0	1	1	57
"InstructionMarkovVideoG"	69	0	-1	1	0.33498	0.696755	1	1	1	1	1	57
"InstructionMarkovVideoG"	70	1	1	1	0.55497	0.889115	1	3	0	0	1	57
"InstructionMarkovVideoG"	71	1	-1	-1	0.366745	1.130545	1	3	0	0	1	57
"InstructionMarkovVideoG"	72	1	-1	-1	0.28655	0.70568	1	3	0	0	1	57
"InstructionMarkovVideoG"	73	1	-1	-1	0.30782	0.86261	1	1	1	1	1	57
"InstructionMarkovVideoG"	74	1	1	1	0.43619	0.68708	1	1	1	1	1	57
"InstructionMarkovVideoG"	75	1	1	1	0.429395	1.10341	1	4	0	0	1	57
"InstructionMarkovVideoG"	77	1	-1	-1	0.46843	1.098125	1	3	0	0	1	57
"InstructionMarkovVideoG"	78	1	-1	-1	0.674265	0.837565	1	4	0	0	1	57
"InstructionMarkovVideoG"	79	1	-1	-1	0.53463	1.133825	1	3	1	0	1	57
"InstructionMarkovVideoG"	80	0	1	-1	0.422435	0.736275	2	3	0	1	1	57
"InstructionMarkovVideoG"	81	0	-1	1	0.48907	0.35197	1	1	0	1	1	57
"InstructionMarkovVideoG"	82	1	-1	1	0.51977	0.847905	1	1	1	1	1	57
"InstructionMarkovVideoG"	83	1	1	1	1.976625	0.584765	1	1	0	1	1	57
